-91.9924,-93.306,-144.665,-97.9666,-73.0297,-78.5539,-87.7488,-89.3119,-73.4971,-76.8469,-84.0056,-140.644
-91.2601,-142.346,-142.705,-146.469,-68.8833,-71.8058,-81.3482,-139.228,-73.9887,-75.7317,-134.389,-89.0553
-93.2959,-93.2959,-147.506,-146.876,-74.2189,-74.1324,-83.8387,-89.5701,-76.9937,-129.472,-83.9221,-141.271
-141.218,-138.909,-141.488,-145.226,-76.1742,-73.2517,-82.7941,-141.658,-132.36,-78.2525,-136.549,-142.445
-143.06,-137.452,-88.36,-92.5255,-76.7107,-71.1866,-80.0605,-139.618,-132.294,-76.7107,-134.422,-140.508
-140.593,-138.904,-89.2642,-144.164,-79.9106,-72.3622,-79.9106,-88.6717,-82.7527,-78.0421,-82.7527,-141.082
-146.922,-144.756,-141.232,-144.647,-82.6804,-73.8064,-131.958,-140.072,-85.0919,-79.3306,-82.6804,-140.37
-139.909,-137.329,-137.919,-141.121,-81.3663,-71.4778,-74.4004,-83.9428,-83.0735,-76.5832,-78.3263,-85.4572
-144.62,-90.203,-90.203,-144.62,-86.984,-73.7517,-73.3003,-134.878,-84.7644,-130.315,-130.315,-84.7644
-103.797,-141.459,-89.3427,-92.2653,-139.532,-76.7211,-70.0423,-79.5848,-135.548,-129.255,-75.1478,-133.444
-147.627,-139.577,-86.8708,-140.584,-138.418,-77.6759,-72.1518,-133.259,-139.577,-81.0257,-77.6759,-83.4372
-101.347,-97.3007,-144.136,-142.399,-140.928,-133.197,-73.2204,-80.7687,-141.941,-135.705,-78.9003,-135.705
-98.7104,-94.5449,-92.0906,-140.617,-90.1589,-81.8595,-72.9855,-78.5096,-91.1671,-136.221,-78.5096,-134.093
-143.886,-140.148,-137.569,-138.159,-89.4479,-133.653,-72.0633,-74.9859,-90.3396,-135.465,-77.1688,-78.9118
-106.671,-102.404,-93.103,-93.103,-88.8636,-133.329,-71.7515,-71.7515,-140.564,-134.88,-76.2872,-76.2872
-139.433,-89.2433,-143.366,-96.8662,-74.0686,-79.1741,-139.574,-145.334,-76.9912,-80.9171,-140.164,-140.996
-93.8472,-140.736,-144.318,-97.7805,-72.0012,-74.6951,-83.8427,-141.599,-74.6951,-76.7484,-84.6153,-141.915
-93.3843,-93.3843,-146.827,-142.78,-72.8324,-72.8324,-133.907,-89.3334,-75.2161,-75.2161,-82.9639,-140.676
-140.244,-87.8816,-91.1991,-95.7999,-78.7341,-76.0401,-85.0395,-139.057,-76.0189,-73.9657,-133.215,-139.456
-140.215,-87.1741,-141.352,-145.373,-79.8145,-74.7091,-83.0086,-91.1,-133.922,-77.6317,-84.2515,-91.6111
-144.996,-91.344,-93.5423,-146.678,-83.4107,-76.4004,-82.7079,-91.2106,-84.1795,-131.555,-136.386,-143.105
-107.702,-96.594,-142.121,-145.913,-84.9151,-69.5637,-74.6691,-135.069,-131.154,-72.4862,-76.4121,-135.659
-144.385,-139.454,-88.5468,-92.6061,-84.9321,-75.9327,-78.6267,-139.454,-137.876,-131.382,-80.68,-140.136
-145.512,-90.5747,-90.5747,-144.424,-87.7721,-78.54,-78.54,-139.615,-140.409,-80.9237,-133.571,-88.6715
-143.062,-138.366,-86.0043,-140.612,-137.684,-76.8568,-74.1628,-83.1622,-138.366,-78.91,-76.8568,-136.107
-151.074,-95.7562,-94.2418,-147.082,-94.4185,-85.5445,-72.4414,-80.7408,-87.0893,-79.2898,-75.3639,-81.9838
-148.216,-92.8274,-141.535,-92.0211,-92.6455,-84.1428,-76.6993,-83.7096,-144.107,-85.1811,-132.557,-137.388
-148.489,-93.0935,-141.994,-91.8044,-145.459,-138.318,-76.3375,-81.4429,-144.422,-137.927,-79.26,-83.1859
-104.019,-99.4183,-89.5351,-140.833,-144.415,-137.643,-76.6294,-79.3234,-93.7541,-86.6829,-79.3234,-80.8025
