-120.086,-103.861,-140.234,-90.0009,-93.8712,-136.959,-137.522,-88.9934,-64.8508,-70.375,-79.5699,-70.375
-123.483,-142.969,-92.7662,-139.635,-142.559,-90.0114,-89.4479,-141.734,-70.1452,-70.1452,-131.723,-74.6809
-113.942,-100.694,-141.128,-88.4216,-142.134,-90.7724,-140.904,-141.991,-74.3198,-68.7957,-77.6696,-77.6696
-121.645,-101.127,-139.407,-137.241,-87.0081,-144.171,-143.083,-143.646,-132.083,-70.9754,-76.4996,-82.2609
-125.028,-85.0527,-96.7562,-91.0325,-91.0325,-142.991,-141.449,-139.325,-130.856,-69.2788,-69.2788,-132.407
-177.931,-154.868,-145.572,-90.7644,-89.4508,-146.223,-90.1358,-140.267,-82.8782,-73.6832,-68.1591,-135.584
-135.395,-88.5498,-140.494,-85.5597,-134.652,-143.771,-140.389,-139.302,-135.626,-76.0679,-67.194,-136.516
-180.043,-85.0389,-151.611,-142.733,-88.3162,-149.362,-138.757,-86.4707,-84.2801,-128.745,-67.168,-135.981
-174.407,-89.9987,-105.267,-139.791,-84.983,-146.036,-143.532,-141.621,-90.2893,-135.216,-127.102,-141.621
-125.82,-142.824,-105.061,-149.664,-143.355,-151.606,-146.33,-142.02,-142.511,-137.257,-77.6987,-142.972
-180.216,-140.81,-86.0983,-139.521,-142.393,-136.622,-86.4148,-139.618,-68.5095,-73.0452,-132.928,-68.5095
-116.481,-97.8813,-139.212,-139.212,-142.938,-145.435,-90.2465,-92.3771,-74.6499,-74.6499,-83.1945,-127.451
-124.142,-94.5555,-98.5194,-96.7616,-99.9806,-95.0771,-141.937,-143.279,-78.3601,-73.8244,-81.3246,-130.839
-113.655,-154.294,-145.328,-140.566,-90.4523,-143.404,-140.735,-141.435,-80.1223,-72.6221,-77.1578,-80.1223
-123.446,-89.0787,-101.326,-95.4434,-95.4434,-141.974,-89.1251,-138.59,-132.366,-72.0245,-72.0245,-80.5691
-181.064,-81.3393,-148.682,-92.8034,-91.0456,-147.048,-143.217,-90.931,-86.7442,-78.3546,-73.8189,-137.975
-136.946,-88.5775,-153.531,-94.7314,-91.5124,-143.957,-141.37,-137.8,-136.173,-77.1875,-69.6873,-136.173
-139.724,-77.4759,-145.922,-141.545,-137.818,-148.69,-142.082,-89.2329,-89.2329,-82.1808,-73.6362,-140.202
-174.326,-89.9096,-106.424,-101.613,-96.838,-152.204,-140.387,-138.091,-139.325,-82.2038,-126.293,-139.325
-175.093,-93.4403,-151.251,-147.192,-141.666,-152.181,-98.8113,-93.8532,-144.894,-139.792,-80.8059,-142.936
-110.374,-98.4639,-92.6188,-95.0303,-99.5437,-91.2754,-142.311,-94.328,-77.9511,-133.535,-139.852,-72.427
-105.662,-107.367,-144.016,-91.8854,-148.803,-138.711,-87.4939,-140.646,-76.3687,-76.3687,-83.2971,-71.833
-105.236,-143.239,-93.4171,-91.0056,-93.6049,-140.109,-87.9604,-139.647,-130.635,-127.679,-80.8133,-127.679
-105.196,-79.4677,-87.1144,-82.8176,-85.229,-140.329,-138.642,-139.408,-133.322,-75.6103,-131.194,-78.9602
-105.917,-73.4202,-86.3455,-80.9204,-133.051,-142.233,-88.6887,-88.6887,-136.549,-77.9559,-130.434,-134.997
-109.074,-75.6219,-92.7953,-138.858,-84.4959,-145.572,-142.786,-139.548,-87.1488,-79.9901,-129.268,-137.382
-177.9,-73.9507,-142.433,-85.4853,-81.1884,-94.8853,-91.3993,-89.4879,-141.636,-83.5999,-130.466,-140.746
-135.831,-74.4123,-143.867,-87.3376,-134.043,-145.22,-141.992,-137.831,-140.158,-134.473,-75.8806,-139.458
-124.829,-77.0677,-94.1144,-139.975,-82.829,-146.928,-143.651,-89.7252,-93.5203,-87.5762,-80.4175,-143.651
-122.973,-89.1967,-151.2,-146.737,-89.7891,-149.691,-146.437,-143.361,-147.389,-142.563,-84.5273,-146.928
-184.585,-144.511,-136.396,-87.1187,-94.2774,-137.788,-87.5549,-91.4252,-80.3962,-82.8077,-139.954,-71.5222
-106.368,-95.8448,-88.0461,-140.525,-94.9745,-143.595,-141.758,-143.363,-135.651,-83.5203,-88.9454,-74.068
-105.587,-89.096,-89.096,-85.7462,-141.593,-94.3901,-140.809,-139.449,-82.3026,-79.8911,-84.188,-76.5413
-104.737,-77.0259,-82.7872,-129.653,-132.609,-139.329,-85.6158,-138.322,-84.0675,-79.7707,-134.132,-79.7707
-105.287,-74.549,-137.678,-131.563,-79.0847,-141.892,-138.967,-138.967,-138.967,-82.0492,-82.0492,-84.2553
-110.59,-75.5562,-91.5889,-84.4302,-81.0803,-142.421,-139.005,-136.627,-87.535,-133.597,-79.2355,-136.627
-175.141,-76.5889,-94.7705,-139.825,-82.113,-148.697,-145.021,-137.266,-90.0848,-135.9,-79.8739,-88.1734
-128.941,-74.6419,-92.5472,-137.77,-79.1776,-145.75,-141.984,-87.5672,-93.2739,-139.06,-82.1421,-89.8539
-126.496,-78.7899,-145.333,-140.087,-81.5361,-145.018,-141.276,-137.861,-93.0067,-87.6092,-81.7212,-142.544
-174.663,-89.6558,-144.262,-139.437,-81.4004,-145.871,-142.223,-138.547,-94.2575,-140.234,-83.2858,-141.134
-123.042,-141.909,-77.4908,-82.0265,-141.769,-138.929,-88.8154,-144.694,-87.0576,-140.48,-93.5905,-77.3513
-123.325,-108.774,-73.9076,-73.9076,-82.4522,-82.4522,-134.25,-86.6751,-82.4522,-82.4522,-86.6751,-73.9076
-117.944,-104.829,-87.8341,-83.2984,-142.929,-94.7625,-93.0047,-96.2237,-94.7625,-138.967,-90.315,-81.9254
-130.686,-90.1235,-145.218,-85.5878,-90.1235,-143.602,-88.8905,-140.981,-142.27,-87.5588,-89.3165,-85.3526
-119.208,-81.6273,-141.969,-81.6273,-81.6273,-145.696,-141.969,-90.1719,-145.696,-141.969,-90.1719,-90.1719
-122.996,-81.8504,-142.629,-82.2551,-77.7194,-143.637,-87.7583,-86.0006,-143.637,-87.7583,-137.872,-140.712
-177.913,-100.804,-99.8405,-144.202,-81.0733,-98.9786,-93.9986,-90.7796,-98.9786,-145.372,-90.6606,-96.2229
-125.425,-91.4113,-145.139,-87.1182,-78.5736,-144.868,-89.1898,-84.9669,-144.868,-89.1898,-135.816,-91.0705
-172.088,-85.2546,-146.504,-89.3834,-80.9938,-148.047,-92.6973,-87.9222,-145.014,-140.768,-84.89,-142.079
-172.811,-149.858,-149.03,-141.367,-82.3808,-97.3856,-143.694,-139.299,-147.753,-143.694,-139.299,-143.363
-130.691,-142.719,-73.1947,-131.346,-139.461,-82.0686,-84.4801,-141.627,-87.9137,-140.279,-143.695,-78.3785
-122.537,-142.827,-72.4646,-72.4646,-82.1709,-132.095,-132.095,-85.3899,-85.3899,-136.883,-139.807,-129.479
-117.475,-152.033,-78.898,-73.3739,-82.2478,-84.6593,-134.481,-86.5447,-140.799,-139.64,-141.806,-82.2478
-121.408,-92.2672,-90.8587,-74.2825,-78.8265,-138.202,-82.1764,-84.5878,-141.734,-139.568,-140.728,-84.5878
-122.377,-145.261,-142.256,-75.0855,-74.7944,-139.212,-82.2946,-82.2946,-91.0335,-87.7196,-139.212,-86.2584
-132.898,-148.755,-139.918,-131.803,-73.6521,-90.8255,-136.888,-82.526,-93.555,-140.924,-139.765,-89.5318
-176.43,-149.749,-140.395,-80.8368,-71.9629,-91.0477,-85.1337,-80.8368,-93.3018,-140.395,-138.229,-90.1445
-131.107,-90.6413,-147.364,-140.829,-73.767,-143.221,-86.6923,-81.2672,-143.69,-88.8212,-135.566,-139.961
-135.462,-152.215,-90.8297,-84.2098,-127.642,-92.0616,-86.6642,-132.726,-144.073,-89.3937,-136.916,-142.162
-126.464,-145.288,-91.0851,-136.39,-76.8321,-142.54,-138.077,-81.129,-143.714,-140.066,-136.39,-91.6077
-132.711,-94.483,-69.3121,-74.8362,-135.578,-74.8362,-78.186,-136.737,-137.744,-87.4937,-141.42,-78.186
-174.419,-152.39,-74.3894,-74.2636,-135.841,-78.7993,-78.7993,-137.392,-89.5322,-137.004,-88.4238,-130.149
-176.168,-108.104,-79.8858,-74.3617,-83.2356,-135.469,-79.8858,-85.6471,-139.047,-138.157,-88.8102,-81.0108
