-77.1231,-84.2818,-129.065,-78.8317,-82.702,-125.79,-126.352,-53.6816,-59.2057,-68.4007,-79.2057,-107.8241
-80.5201,-131.8,-81.5969,-128.465,-131.39,-78.8422,-78.2787,-58.976,-58.976,-120.553,-83.5117,-160.565
-70.9792,-76.7405,-129.958,-77.2524,-130.965,-79.6032,-129.734,-63.1506,-57.6264,-66.5004,-86.5004,-160.822
-78.6819,-82.0317,-128.238,-126.072,-75.8389,-133.001,-131.914,-120.914,-59.8062,-65.3303,-91.0916,-162.477
-82.0655,-73.8835,-85.587,-79.8633,-79.8633,-131.822,-130.279,-119.687,-58.1096,-58.1096,-141.238,-158.156
-134.968,-132.012,-134.403,-79.5952,-78.2816,-135.053,-78.9666,-71.7089,-62.514,-56.9899,-144.415,-159.098
-92.432,-77.3805,-129.325,-74.3904,-123.483,-132.601,-129.22,-124.457,-64.8987,-56.0248,-145.346,-158.133
-137.08,-73.8696,-140.442,-131.564,-77.147,-138.193,-127.587,-73.1109,-117.576,-55.9988,-144.812,-105.3015
-131.445,-72.8933,-88.1619,-128.622,-73.8138,-134.867,-132.363,-79.1201,-124.047,-115.933,-150.452,-160.452
-82.8569,-127.911,-90.1482,-136.783,-132.185,-140.437,-135.161,-131.341,-126.087,-66.5295,-151.803,-160.851
-137.253,-129.641,-74.9291,-128.351,-131.224,-125.453,-75.2456,-57.3403,-61.8759,-121.758,-77.3403,-158.448
-73.5183,-82.0629,-128.043,-128.043,-131.769,-134.266,-79.0773,-63.4807,-63.4807,-72.0253,-136.282,-111.2079
-81.1791,-83.3863,-87.3501,-85.5924,-88.8113,-83.9079,-130.768,-67.1908,-62.6551,-70.1554,-139.669,-162.109
-70.6917,-127.706,-134.159,-129.396,-79.283,-132.235,-129.566,-68.9531,-61.4529,-65.9886,-88.9531,-160.266
-80.4829,-77.9095,-90.1563,-84.2741,-84.2741,-130.805,-77.9559,-121.197,-60.8553,-60.8553,-89.3999,-157.421
-138.101,-70.1701,-137.513,-81.6341,-79.8764,-135.879,-132.048,-75.5749,-67.1853,-62.6497,-147.068,-109.7618
-93.9828,-77.4082,-142.362,-83.5622,-80.3432,-132.788,-130.201,-125.004,-66.0183,-58.5181,-145.004,-156.631
-96.7608,-66.3067,-134.752,-130.375,-126.649,-137.521,-130.913,-78.0636,-71.0116,-62.467,-149.032,-108.0636
-131.363,-71.4804,-87.9953,-83.1839,-78.4088,-140.916,-129.217,-128.155,-71.0345,-115.123,-148.155,-156.922
-132.131,-73.1448,-138.517,-134.458,-130.063,-140.577,-87.2075,-133.725,-128.622,-69.6367,-153.725,-112.684
-67.411,-76.6059,-70.7608,-73.1723,-79.0603,-79.0603,-131.141,-66.7819,-122.365,-128.683,-81.2578,-113.1587
-62.6994,-72.4058,-122.33,-70.1996,-127.117,-127.542,-76.3246,-65.1994,-65.1994,-72.1278,-80.6638,-159.477
-62.273,-123.381,-73.5585,-71.147,-75.4439,-128.939,-76.7911,-119.466,-116.51,-69.644,-136.51,-158.477
-62.2335,-67.7576,-75.4043,-71.1075,-73.5189,-129.16,-127.473,-122.153,-64.4411,-120.025,-87.7909,-158.239
-62.9543,-62.251,-75.1762,-69.7512,-121.881,-131.064,-77.5195,-125.379,-66.7866,-119.265,-143.828,-107.5195
-66.1112,-60.5871,-77.7605,-123.823,-69.461,-132.695,-129.909,-75.9796,-68.8209,-118.098,-146.213,-158.379
-134.937,-62.7815,-131.264,-74.3161,-70.0192,-83.7161,-80.2301,-130.467,-72.4307,-119.297,-149.577,-108.3187
-92.8678,-63.243,-132.697,-76.1683,-122.873,-134.051,-130.823,-128.989,-123.304,-64.7114,-148.289,-156.662
-81.8665,-65.8985,-82.9452,-128.806,-71.6598,-135.759,-132.482,-82.351,-76.407,-69.2483,-152.482,-108.5559
-80.0097,-71.7103,-137.418,-132.955,-76.0072,-138.522,-135.268,-136.22,-131.394,-73.3581,-155.758,-162.191
-141.622,-133.341,-125.227,-75.9494,-83.1081,-126.619,-76.3857,-69.227,-71.6384,-128.785,-80.353,-110.256
-63.4047,-73.111,-67.9404,-120.419,-74.8688,-127.823,-127.823,-123.035,-70.9049,-76.33,-83.4047,-160.747
-62.6244,-71.4983,-71.4983,-68.1485,-125.86,-78.657,-128.89,-71.1334,-68.7219,-73.0188,-85.3721,-158.28
-61.7743,-65.8567,-71.618,-118.484,-121.44,-128.159,-74.4465,-72.8983,-68.6014,-122.963,-88.6014,-157.153
-62.3239,-62.3239,-125.452,-119.338,-66.8596,-129.666,-126.742,-126.742,-69.8241,-69.8241,-92.0302,-156.742
-67.6273,-62.1032,-78.1359,-70.9772,-67.6273,-131.252,-127.836,-76.3658,-122.428,-68.0663,-145.458,-155.458
-132.178,-65.4197,-83.6013,-128.655,-70.9438,-137.528,-133.852,-78.9156,-124.73,-68.7047,-97.0041,-156.097
-85.9784,-63.4726,-81.3779,-126.601,-68.0083,-134.581,-130.815,-82.1047,-127.891,-70.9728,-100.5848,-106.3979
-83.533,-67.6207,-134.164,-128.918,-70.3669,-133.849,-130.107,-81.8374,-76.44,-70.552,-151.375,-156.692
-131.7,-72.142,-133.093,-128.267,-70.2311,-134.702,-131.054,-83.0882,-129.064,-72.1165,-152.632,-157.378
-80.0787,-130.74,-66.3216,-70.8573,-130.6,-127.759,-77.6462,-75.8884,-129.311,-82.4213,-86.1821,-163.525
-80.3618,-88.9064,-62.7384,-62.7384,-71.2829,-71.2829,-123.08,-71.2829,-71.2829,-75.5058,-82.7384,-105.5058
-74.9814,-82.4816,-76.6648,-72.1292,-131.76,-83.5932,-81.8355,-83.5932,-127.798,-79.1458,-90.7562,-115.0544
-87.7229,-78.9543,-134.049,-74.4186,-78.9543,-132.433,-77.7212,-131.101,-76.3895,-78.1473,-94.1834,-159.812
-76.2454,-70.458,-130.8,-70.458,-70.458,-134.527,-130.8,-134.527,-130.8,-79.0026,-99.0026,-109.0026
-80.0331,-70.6812,-131.46,-71.0859,-66.5502,-132.468,-76.5891,-132.468,-76.5891,-126.702,-149.543,-104.8313
-134.95,-75.3198,-88.6712,-133.033,-69.9041,-87.8094,-82.8294,-87.8094,-134.203,-79.4914,-105.0536,-109.6104
-82.4619,-73.9173,-133.97,-75.949,-67.4044,-133.699,-78.0206,-133.699,-78.0206,-124.647,-99.9012,-103.7977
-129.125,-69.243,-134.753,-77.6326,-69.243,-136.296,-80.9465,-133.845,-129.599,-73.7207,-152.303,-106.1714
-129.848,-122.993,-134.951,-129.848,-70.8626,-85.8674,-132.175,-136.235,-132.175,-127.78,-154.951,-157.78
-87.7284,-131.55,-62.0254,-120.177,-128.291,-70.8994,-73.3109,-76.7445,-129.11,-132.526,-87.2092,-160.457
-79.5741,-131.657,-61.2954,-61.2954,-71.0017,-120.926,-120.926,-74.2207,-125.713,-128.638,-138.31,-104.2207
-74.5123,-132.224,-67.7288,-62.2047,-71.0786,-73.4901,-123.312,-129.63,-128.471,-130.637,-91.0786,-105.3755
-78.4456,-81.098,-79.6894,-63.1133,-67.6573,-127.033,-71.0071,-130.565,-128.399,-129.558,-93.4186,-103.4186
-79.4139,-131.892,-131.087,-63.9162,-63.6251,-128.043,-71.1253,-79.8643,-76.5504,-128.043,-95.0892,-101.1253
-89.9349,-137.585,-128.749,-120.634,-62.4829,-79.6563,-125.719,-82.3858,-129.755,-128.596,-98.3626,-101.3568
-133.467,-128.382,-129.226,-69.6676,-60.7936,-79.8785,-73.9645,-82.1326,-129.226,-127.06,-98.9752,-99.6676
-88.1444,-79.4721,-136.195,-129.659,-62.5978,-132.052,-75.5231,-132.521,-77.652,-124.397,-148.792,-100.098
-92.4988,-137.574,-79.6605,-73.0406,-116.473,-80.8924,-75.4949,-132.904,-78.2245,-125.747,-150.992,-151.557
-83.5009,-128.555,-79.9159,-125.221,-65.6629,-131.371,-126.908,-132.545,-128.897,-125.221,-100.4385,-99.9598
-89.7483,-83.3138,-58.1428,-63.667,-124.409,-63.667,-67.0168,-126.575,-76.3245,-130.251,-87.0168,-155.568
-131.456,-136.244,-63.2201,-63.0944,-124.672,-67.6301,-67.6301,-78.363,-125.835,-77.2546,-138.98,-156.223
-133.206,-85.2687,-68.7166,-63.1924,-72.0664,-124.3,-68.7166,-127.878,-126.988,-77.6409,-89.8415,-104.4779
-86.016,-136.27,-72.6393,-58.1743,-63.6984,-69.4597,-63.6984,-128.293,-126.606,-127.496,-91.3451,-97.0482
-92.8942,-134.205,-80.1819,-63.0746,-62.9668,-126.095,-67.5025,-131.719,-129.392,-78.1748,-95.8315,-97.5025
-131.761,-72.0027,-129.395,-67.2672,-61.7431,-77.7757,-70.617,-83.082,-130.076,-77.9283,-149.187,-97.2672
-96.0813,-87.5989,-133.724,-74.1665,-62.3289,-80.5105,-73.6144,-84.8998,-81.4138,-79.5023,-152.448,-97.8531
-135.043,-130.256,-78.229,-122.694,-61.1169,-129.93,-124.245,-133.158,-129.93,-76.3854,-150.571,-95.6526
-90.5767,-132.201,-80.2733,-73.6534,-64.4585,-131.605,-126.36,-134.319,-80.2733,-77.116,-152.129,-97.8083
-139.184,-82.2363,-137.005,-131.751,-72.1931,-86.9687,-81.5007,-139.769,-135.712,-132.425,-156.888,-156.555
-92.1109,-135.403,-68.0608,-72.5965,-130.41,-65.9922,-123.006,-78.6086,-130.309,-82.0026,-143.074,-108.9175
-130.373,-82.7981,-70.0306,-69.3493,-129.691,-69.3493,-69.3493,-128.836,-128.836,-79.9973,-90.8147,-159.691
-88.9329,-92.1518,-136.241,-79.2266,-86.7268,-81.1607,-73.9835,-135.243,-78.4982,-130.515,-92.5251,-162.42
